,Order_ID,Customer_ID,Employee_ID,Shipper_ID,Product_ID,Category_ID,Order_Date,Require_date,Shipper_Date,Company_Name,Customer_Name,Customer_Title,Customer_City,Customer_Country,EmployeeName,Employee_Title,Employee_City,Employee_Country,Reports_To,Product_Name,Quantity_Per_Unit,Product_Unit_Price,Discontinued,Category_Name,Description,Shipper_Company,Cost,Unit_Price,Quantity,Discount,Revenue,Profit,Year,Month,Day,Quarter,Day_Name,Weekend_Flag,Processing_Time
266,10347,FAMIA,4,3,39,1,2013-11-06,2013-12-04,2013-11-08,Familia Arquibaldo,Aria Cruz,Marketing Assistant,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,New York,USA,8.0,Chartreuse verte,750 cc per bottle,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,3.1,14.4,50.0,0.15,612.0,608.9,2013,11,6,4,Wednesday,0,2 days
267,10347,FAMIA,4,3,40,8,2013-11-06,2013-12-04,2013-11-08,Familia Arquibaldo,Aria Cruz,Marketing Assistant,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,New York,USA,8.0,Boston Crab Meat,24 - 4 oz tins,18.4,0,Seafood,Seaweed and fish,Federal Shipping,3.1,14.7,20.0,0.0,294.0,290.9,2013,11,6,4,Wednesday,0,2 days
268,10347,FAMIA,4,3,75,1,2013-11-06,2013-12-04,2013-11-08,Familia Arquibaldo,Aria Cruz,Marketing Assistant,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,New York,USA,8.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,3.1,6.2,6.0,0.15,31.62,28.52,2013,11,6,4,Wednesday,0,2 days
269,10348,WANDK,4,2,1,1,2013-11-07,2013-12-05,2013-11-15,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,Chai,10 boxes x 20 bags,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,0.78,14.4,15.0,0.15,183.6,182.82,2013,11,7,4,Thursday,0,8 days
270,10348,WANDK,4,2,23,5,2013-11-07,2013-12-05,2013-11-15,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,Tunnbröd,12 - 250 g pkgs.,9.0,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package,0.78,7.2,25.0,0.0,180.0,179.22,2013,11,7,4,Thursday,0,8 days
271,10349,SPLIR,7,1,54,6,2013-11-08,2013-12-06,2013-11-15,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Lander,USA,Robert King,Sales Representative,London,UK,5.0,Tourtière,16 pies,7.45,0,Meat & Poultry,Prepared meats,Speedy Express,8.63,5.9,24.0,0.0,141.60000000000002,132.97000000000003,2013,11,8,4,Friday,1,7 days
272,10350,LAMAI,6,2,50,3,2013-11-11,2013-12-09,2013-12-03,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Michael Suyama,Sales Representative,London,UK,5.0,Valkoinen suklaa,12 - 100 g bars,16.25,0,Confections,"Desserts, candies, and sweet breads",United Package,64.19,13.0,15.0,0.1,175.5,111.31,2013,11,11,4,Monday,0,22 days
273,10350,LAMAI,6,2,69,4,2013-11-11,2013-12-09,2013-12-03,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Michael Suyama,Sales Representative,London,UK,5.0,Gudbrandsdalsost,10 kg pkg.,36.0,0,Dairy Products,Cheeses,United Package,64.19,28.8,18.0,0.1,466.56,402.37,2013,11,11,4,Monday,0,22 days
274,10351,ERNSH,1,1,38,1,2013-11-11,2013-12-09,2013-11-20,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Nancy Davolio,Sales Representative,New York,USA,8.0,Côte de Blaye,12 - 75 cl bottles,263.5,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express,162.33,210.8,20.0,0.05,4005.2,3842.87,2013,11,11,4,Monday,0,9 days
275,10351,ERNSH,1,1,41,8,2013-11-11,2013-12-09,2013-11-20,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Nancy Davolio,Sales Representative,New York,USA,8.0,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,Seafood,Seaweed and fish,Speedy Express,162.33,7.7,13.0,0.0,100.10000000000001,-62.230000000000004,2013,11,11,4,Monday,0,9 days
276,10351,ERNSH,1,1,44,2,2013-11-11,2013-12-09,2013-11-20,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Nancy Davolio,Sales Representative,New York,USA,8.0,Gula Malacca,20 - 2 kg bags,19.45,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Speedy Express,162.33,15.5,77.0,0.05,1133.825,971.495,2013,11,11,4,Monday,0,9 days
277,10351,ERNSH,1,1,65,2,2013-11-11,2013-12-09,2013-11-20,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Nancy Davolio,Sales Representative,New York,USA,8.0,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Speedy Express,162.33,16.8,10.0,0.05,159.6,-2.730000000000018,2013,11,11,4,Monday,0,9 days
278,10352,FURIB,3,3,24,1,2013-11-12,2013-11-26,2013-11-18,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Lisboa,Portugal,Janet Leverling,Sales Representative,New York,USA,8.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,1.3,3.6,10.0,0.0,36.0,34.7,2013,11,12,4,Tuesday,0,6 days
279,10352,FURIB,3,3,54,6,2013-11-12,2013-11-26,2013-11-18,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Lisboa,Portugal,Janet Leverling,Sales Representative,New York,USA,8.0,Tourtière,16 pies,7.45,0,Meat & Poultry,Prepared meats,Federal Shipping,1.3,5.9,20.0,0.15,100.3,99.0,2013,11,12,4,Tuesday,0,6 days
280,10353,PICCO,7,3,11,4,2013-11-13,2013-12-11,2013-11-25,Piccolo und mehr,Georg Pipps,Sales Manager,Salzburg,Austria,Robert King,Sales Representative,London,UK,5.0,Queso Cabrales,1 kg pkg.,21.0,0,Dairy Products,Cheeses,Federal Shipping,360.63,16.8,12.0,0.2,161.28000000000003,-199.34999999999997,2013,11,13,4,Wednesday,0,12 days
281,10353,PICCO,7,3,38,1,2013-11-13,2013-12-11,2013-11-25,Piccolo und mehr,Georg Pipps,Sales Manager,Salzburg,Austria,Robert King,Sales Representative,London,UK,5.0,Côte de Blaye,12 - 75 cl bottles,263.5,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,360.63,210.8,50.0,0.2,8432.0,8071.37,2013,11,13,4,Wednesday,0,12 days
282,10354,PERIC,8,3,1,1,2013-11-14,2013-12-12,2013-11-20,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,Mexico City,Mexico,Laura Callahan,Sales Manager,New York,USA,2.0,Chai,10 boxes x 20 bags,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,53.8,14.4,12.0,0.0,172.8,119.00000000000001,2013,11,14,4,Thursday,0,6 days
283,10354,PERIC,8,3,29,6,2013-11-14,2013-12-12,2013-11-20,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,Mexico City,Mexico,Laura Callahan,Sales Manager,New York,USA,2.0,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,Meat & Poultry,Prepared meats,Federal Shipping,53.8,99.0,4.0,0.0,396.0,342.2,2013,11,14,4,Thursday,0,6 days
284,10355,AROUT,6,1,24,1,2013-11-15,2013-12-13,2013-11-20,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Michael Suyama,Sales Representative,London,UK,5.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express,41.95,3.6,25.0,0.0,90.0,48.05,2013,11,15,4,Friday,1,5 days
285,10355,AROUT,6,1,57,5,2013-11-15,2013-12-13,2013-11-20,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Michael Suyama,Sales Representative,London,UK,5.0,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",Speedy Express,41.95,15.6,25.0,0.0,390.0,348.05,2013,11,15,4,Friday,1,5 days
286,10356,WANDK,6,2,31,4,2013-11-18,2013-12-16,2013-11-27,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Michael Suyama,Sales Representative,London,UK,5.0,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,Dairy Products,Cheeses,United Package,36.71,10.0,30.0,0.0,300.0,263.29,2013,11,18,4,Monday,0,9 days
287,10356,WANDK,6,2,55,6,2013-11-18,2013-12-16,2013-11-27,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Michael Suyama,Sales Representative,London,UK,5.0,Pâté chinois,24 boxes x 2 pies,24.0,0,Meat & Poultry,Prepared meats,United Package,36.71,19.2,12.0,0.0,230.39999999999998,193.68999999999997,2013,11,18,4,Monday,0,9 days
288,10356,WANDK,6,2,69,4,2013-11-18,2013-12-16,2013-11-27,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Michael Suyama,Sales Representative,London,UK,5.0,Gudbrandsdalsost,10 kg pkg.,36.0,0,Dairy Products,Cheeses,United Package,36.71,28.8,20.0,0.0,576.0,539.29,2013,11,18,4,Monday,0,9 days
289,10357,LILAS,1,3,10,8,2013-11-19,2013-12-17,2013-12-02,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Nancy Davolio,Sales Representative,New York,USA,8.0,Ikura,12 - 200 ml jars,31.0,0,Seafood,Seaweed and fish,Federal Shipping,34.88,24.8,30.0,0.2,595.2,560.32,2013,11,19,4,Tuesday,0,13 days
290,10357,LILAS,1,3,26,3,2013-11-19,2013-12-17,2013-12-02,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Nancy Davolio,Sales Representative,New York,USA,8.0,Gumbär Gummibärchen,100 - 250 g bags,27.97,0,Confections,"Desserts, candies, and sweet breads",Federal Shipping,34.88,24.9,16.0,0.0,398.4,363.52,2013,11,19,4,Tuesday,0,13 days
291,10357,LILAS,1,3,60,4,2013-11-19,2013-12-17,2013-12-02,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Nancy Davolio,Sales Representative,New York,USA,8.0,Camembert Pierrot,15 - 300 g rounds,34.0,0,Dairy Products,Cheeses,Federal Shipping,34.88,27.2,8.0,0.2,174.08,139.20000000000002,2013,11,19,4,Tuesday,0,13 days
292,10358,LAMAI,5,1,24,1,2013-11-20,2013-12-18,2013-11-27,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Steven Buchanan,Sales Manager,London,UK,2.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express,19.64,3.6,10.0,0.05,34.199999999999996,14.559999999999995,2013,11,20,4,Wednesday,0,7 days
293,10358,LAMAI,5,1,34,1,2013-11-20,2013-12-18,2013-11-27,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Steven Buchanan,Sales Manager,London,UK,2.0,Sasquatch Ale,24 - 12 oz bottles,14.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express,19.64,11.2,10.0,0.05,106.39999999999999,86.75999999999999,2013,11,20,4,Wednesday,0,7 days
294,10358,LAMAI,5,1,36,8,2013-11-20,2013-12-18,2013-11-27,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Steven Buchanan,Sales Manager,London,UK,2.0,Inlagd Sill,24 - 250 g  jars,19.0,0,Seafood,Seaweed and fish,Speedy Express,19.64,15.2,20.0,0.05,288.8,269.16,2013,11,20,4,Wednesday,0,7 days
295,10359,SEVES,5,3,16,3,2013-11-21,2013-12-19,2013-11-26,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,Steven Buchanan,Sales Manager,London,UK,2.0,Pavlova,32 - 500 g boxes,17.45,0,Confections,"Desserts, candies, and sweet breads",Federal Shipping,288.43,13.9,56.0,0.05,739.4799999999999,451.0499999999999,2013,11,21,4,Thursday,0,5 days
296,10359,SEVES,5,3,31,4,2013-11-21,2013-12-19,2013-11-26,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,Steven Buchanan,Sales Manager,London,UK,2.0,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,Dairy Products,Cheeses,Federal Shipping,288.43,10.0,70.0,0.05,665.0,376.57,2013,11,21,4,Thursday,0,5 days
297,10359,SEVES,5,3,60,4,2013-11-21,2013-12-19,2013-11-26,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,Steven Buchanan,Sales Manager,London,UK,2.0,Camembert Pierrot,15 - 300 g rounds,34.0,0,Dairy Products,Cheeses,Federal Shipping,288.43,27.2,80.0,0.05,2067.2,1778.7699999999998,2013,11,21,4,Thursday,0,5 days
298,10360,BLONP,4,3,28,7,2013-11-22,2013-12-20,2013-12-02,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Margaret Peacock,Sales Representative,New York,USA,8.0,Rössle Sauerkraut,25 - 825 g cans,45.6,1,Produce,Dried fruit and bean curd,Federal Shipping,131.7,36.4,30.0,0.0,1092.0,960.3,2013,11,22,4,Friday,1,10 days
299,10360,BLONP,4,3,29,6,2013-11-22,2013-12-20,2013-12-02,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Margaret Peacock,Sales Representative,New York,USA,8.0,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,Meat & Poultry,Prepared meats,Federal Shipping,131.7,99.0,35.0,0.0,3465.0,3333.3,2013,11,22,4,Friday,1,10 days
300,10360,BLONP,4,3,38,1,2013-11-22,2013-12-20,2013-12-02,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Margaret Peacock,Sales Representative,New York,USA,8.0,Côte de Blaye,12 - 75 cl bottles,263.5,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,131.7,210.8,10.0,0.0,2108.0,1976.3,2013,11,22,4,Friday,1,10 days
301,10360,BLONP,4,3,49,3,2013-11-22,2013-12-20,2013-12-02,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Margaret Peacock,Sales Representative,New York,USA,8.0,Maxilaku,24 - 50 g pkgs.,20.0,0,Confections,"Desserts, candies, and sweet breads",Federal Shipping,131.7,16.0,35.0,0.0,560.0,428.3,2013,11,22,4,Friday,1,10 days
302,10360,BLONP,4,3,54,6,2013-11-22,2013-12-20,2013-12-02,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Margaret Peacock,Sales Representative,New York,USA,8.0,Tourtière,16 pies,7.45,0,Meat & Poultry,Prepared meats,Federal Shipping,131.7,5.9,28.0,0.0,165.20000000000002,33.50000000000003,2013,11,22,4,Friday,1,10 days
303,10361,QUICK,1,2,39,1,2013-11-22,2013-12-20,2013-12-03,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Nancy Davolio,Sales Representative,New York,USA,8.0,Chartreuse verte,750 cc per bottle,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,183.17,14.4,54.0,0.1,699.84,516.6700000000001,2013,11,22,4,Friday,1,11 days
304,10361,QUICK,1,2,60,4,2013-11-22,2013-12-20,2013-12-03,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Nancy Davolio,Sales Representative,New York,USA,8.0,Camembert Pierrot,15 - 300 g rounds,34.0,0,Dairy Products,Cheeses,United Package,183.17,27.2,55.0,0.1,1346.4,1163.23,2013,11,22,4,Friday,1,11 days
305,10362,BONAP,3,1,25,3,2013-11-25,2013-12-23,2013-11-28,Bon app',Laurence Lebihan,Owner,Marseille,France,Janet Leverling,Sales Representative,New York,USA,8.0,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,14.0,0,Confections,"Desserts, candies, and sweet breads",Speedy Express,96.04,11.2,50.0,0.0,560.0,463.96,2013,11,25,4,Monday,0,3 days
306,10362,BONAP,3,1,51,7,2013-11-25,2013-12-23,2013-11-28,Bon app',Laurence Lebihan,Owner,Marseille,France,Janet Leverling,Sales Representative,New York,USA,8.0,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,Produce,Dried fruit and bean curd,Speedy Express,96.04,42.4,20.0,0.0,848.0,751.96,2013,11,25,4,Monday,0,3 days
307,10362,BONAP,3,1,54,6,2013-11-25,2013-12-23,2013-11-28,Bon app',Laurence Lebihan,Owner,Marseille,France,Janet Leverling,Sales Representative,New York,USA,8.0,Tourtière,16 pies,7.45,0,Meat & Poultry,Prepared meats,Speedy Express,96.04,5.9,24.0,0.0,141.60000000000002,45.56000000000002,2013,11,25,4,Monday,0,3 days
308,10363,DRACD,4,3,31,4,2013-11-26,2013-12-24,2013-12-04,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,Aachen,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,Dairy Products,Cheeses,Federal Shipping,30.54,10.0,20.0,0.0,200.0,169.46,2013,11,26,4,Tuesday,0,8 days
309,10363,DRACD,4,3,75,1,2013-11-26,2013-12-24,2013-12-04,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,Aachen,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,30.54,6.2,20.0,0.0,124.0,93.46000000000001,2013,11,26,4,Tuesday,0,8 days
310,10363,DRACD,4,3,76,1,2013-11-26,2013-12-24,2013-12-04,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,Aachen,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,Lakkaliköri,500 ml,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,30.54,14.4,12.0,0.0,172.8,142.26000000000002,2013,11,26,4,Tuesday,0,8 days
311,10364,EASTC,1,1,69,4,2013-11-26,2014-01-07,2013-12-04,Eastern Connection,Ann Devon,Sales Agent,London,UK,Nancy Davolio,Sales Representative,New York,USA,8.0,Gudbrandsdalsost,10 kg pkg.,27.97,0,Dairy Products,Cheeses,Speedy Express,71.97,28.8,30.0,0.0,864.0,792.03,2013,11,26,4,Tuesday,0,8 days
312,10364,EASTC,1,1,71,4,2013-11-26,2014-01-07,2013-12-04,Eastern Connection,Ann Devon,Sales Agent,London,UK,Nancy Davolio,Sales Representative,New York,USA,8.0,Flotemysost,10 - 500 g pkgs.,21.5,0,Dairy Products,Cheeses,Speedy Express,71.97,17.2,5.0,0.0,86.0,14.030000000000001,2013,11,26,4,Tuesday,0,8 days
313,10365,ANTON,3,2,11,4,2013-11-27,2013-12-25,2013-12-02,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,Janet Leverling,Sales Representative,New York,USA,8.0,Queso Cabrales,1 kg pkg.,21.0,0,Dairy Products,Cheeses,United Package,22.0,16.8,24.0,0.0,403.20000000000005,381.20000000000005,2013,11,27,4,Wednesday,0,5 days
314,10366,GALED,8,2,65,2,2013-11-28,2014-01-09,2013-12-30,Galería del gastrónomo,Eduardo Saavedra,Marketing Manager,Barcelona,Spain,Laura Callahan,Sales Manager,New York,USA,2.0,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",United Package,10.14,16.8,5.0,0.0,84.0,73.86,2013,11,28,4,Thursday,0,32 days
315,10366,GALED,8,2,77,2,2013-11-28,2014-01-09,2013-12-30,Galería del gastrónomo,Eduardo Saavedra,Marketing Manager,Barcelona,Spain,Laura Callahan,Sales Manager,New York,USA,2.0,Original Frankfurter Grüne Soße,12 boxes,13.0,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",United Package,10.14,10.4,5.0,0.0,52.0,41.86,2013,11,28,4,Thursday,0,32 days
316,10367,VAFFE,7,3,34,1,2013-11-28,2013-12-26,2013-12-02,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Robert King,Sales Representative,London,UK,5.0,Sasquatch Ale,24 - 12 oz bottles,14.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,13.55,11.2,36.0,0.0,403.2,389.65,2013,11,28,4,Thursday,0,4 days
317,10367,VAFFE,7,3,54,6,2013-11-28,2013-12-26,2013-12-02,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Robert King,Sales Representative,London,UK,5.0,Tourtière,16 pies,7.45,0,Meat & Poultry,Prepared meats,Federal Shipping,13.55,5.9,18.0,0.0,106.2,92.65,2013,11,28,4,Thursday,0,4 days
318,10367,VAFFE,7,3,65,2,2013-11-28,2013-12-26,2013-12-02,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Robert King,Sales Representative,London,UK,5.0,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Federal Shipping,13.55,16.8,15.0,0.0,252.0,238.45,2013,11,28,4,Thursday,0,4 days
319,10367,VAFFE,7,3,77,2,2013-11-28,2013-12-26,2013-12-02,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Robert King,Sales Representative,London,UK,5.0,Original Frankfurter Grüne Soße,12 boxes,13.0,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Federal Shipping,13.55,10.4,7.0,0.0,72.8,59.25,2013,11,28,4,Thursday,0,4 days
320,10368,ERNSH,2,2,21,3,2013-11-29,2013-12-27,2013-12-02,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Andrew Fuller,Vice President Sales,New York,USA,8.0,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,Confections,"Desserts, candies, and sweet breads",United Package,101.95,8.0,5.0,0.1,36.0,-65.95,2013,11,29,4,Friday,1,3 days
321,10368,ERNSH,2,2,28,7,2013-11-29,2013-12-27,2013-12-02,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Andrew Fuller,Vice President Sales,New York,USA,8.0,Rössle Sauerkraut,25 - 825 g cans,45.6,1,Produce,Dried fruit and bean curd,United Package,101.95,36.4,13.0,0.1,425.88,323.93,2013,11,29,4,Friday,1,3 days
322,10368,ERNSH,2,2,57,5,2013-11-29,2013-12-27,2013-12-02,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Andrew Fuller,Vice President Sales,New York,USA,8.0,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package,101.95,15.6,25.0,0.0,390.0,288.05,2013,11,29,4,Friday,1,3 days
323,10368,ERNSH,2,2,64,5,2013-11-29,2013-12-27,2013-12-02,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Andrew Fuller,Vice President Sales,New York,USA,8.0,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package,101.95,26.6,35.0,0.1,837.9,735.9499999999999,2013,11,29,4,Friday,1,3 days
324,10369,SPLIR,8,2,29,6,2013-12-02,2013-12-30,2013-12-09,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Lander,USA,Laura Callahan,Sales Manager,New York,USA,2.0,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,Meat & Poultry,Prepared meats,United Package,195.68,99.0,20.0,0.0,1980.0,1784.32,2013,12,2,4,Monday,0,7 days
325,10369,SPLIR,8,2,56,5,2013-12-02,2013-12-30,2013-12-09,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Lander,USA,Laura Callahan,Sales Manager,New York,USA,2.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package,195.68,30.4,18.0,0.25,410.4,214.71999999999997,2013,12,2,4,Monday,0,7 days
326,10370,CHOPS,6,2,1,1,2013-12-03,2013-12-31,2013-12-27,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Michael Suyama,Sales Representative,London,UK,5.0,Chai,10 boxes x 20 bags,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,1.17,14.4,15.0,0.15,183.6,182.43,2013,12,3,4,Tuesday,0,24 days
327,10370,CHOPS,6,2,64,5,2013-12-03,2013-12-31,2013-12-27,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Michael Suyama,Sales Representative,London,UK,5.0,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package,1.17,26.6,20.0,0.0,532.0,530.83,2013,12,3,4,Tuesday,0,24 days
328,10370,CHOPS,6,2,74,7,2013-12-03,2013-12-31,2013-12-27,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Michael Suyama,Sales Representative,London,UK,5.0,Longlife Tofu,5 kg pkg.,10.0,0,Produce,Dried fruit and bean curd,United Package,1.17,8.0,20.0,0.15,136.0,134.83,2013,12,3,4,Tuesday,0,24 days
